0.04379;80.00;3.370;0;0.3980;57.870;31.10;66.115;4;337.0;16.10;396.90;10.24;19.40
0.05789;12.50;6.070;0;0.4090;58.780;21.40;64.980;4;345.0;18.90;396.21;8.10;22.00
0.13554;12.50;6.070;0;0.4090;55.940;36.80;64.980;4;345.0;18.90;396.90;13.09;17.40
0.12816;12.50;6.070;0;0.4090;58.850;33.00;64.980;4;345.0;18.90;396.90;8.79;20.90
0.08826;0.00;10.810;0;0.4130;64.170;6.60;52.873;4;305.0;19.20;383.73;6.72;24.20
0.15876;0.00;10.810;0;0.4130;59.610;17.50;52.873;4;305.0;19.20;376.94;9.88;21.70
0.09164;0.00;10.810;0;0.4130;60.650;7.80;52.873;4;305.0;19.20;390.91;5.52;22.80
0.19539;0.00;10.810;0;0.4130;62.450;6.20;52.873;4;305.0;19.20;377.17;7.54;23.40
0.07896;0.00;12.830;0;0.4370;62.730;6.00;42.515;5;398.0;18.70;394.92;6.78;24.10
0.09512;0.00;12.830;0;0.4370;62.860;45.00;45.026;5;398.0;18.70;383.23;8.94;21.40
0.10153;0.00;12.830;0;0.4370;62.790;74.50;40.522;5;398.0;18.70;373.66;11.97;20.00
0.08707;0.00;12.830;0;0.4370;61.400;45.80;40.905;5;398.0;18.70;386.96;10.27;20.80
0.05646;0.00;12.830;0;0.4370;62.320;53.70;50.141;5;398.0;18.70;386.40;12.34;21.20
0.08387;0.00;12.830;0;0.4370;58.740;36.60;45.026;5;398.0;18.70;396.06;9.10;20.30
0.04113;25.00;4.860;0;0.4260;67.270;33.50;54.007;4;281.0;19.00;396.90;5.29;28.00
0.04462;25.00;4.860;0;0.4260;66.190;70.40;54.007;4;281.0;19.00;395.63;7.22;23.90
0.03659;25.00;4.860;0;0.4260;63.020;32.20;54.007;4;281.0;19.00;396.90;6.72;24.80
0.03551;25.00;4.860;0;0.4260;61.670;46.70;54.007;4;281.0;19.00;390.64;7.51;22.90
0.05059;0.00;4.490;0;0.4490;63.890;48.00;47.794;3;247.0;18.50;396.90;9.62;23.90
0.05735;0.00;4.490;0;0.4490;66.300;56.10;44.377;3;247.0;18.50;392.30;6.53;26.60
0.05188;0.00;4.490;0;0.4490;60.150;45.10;44.272;3;247.0;18.50;395.99;12.86;22.50
0.07151;0.00;4.490;0;0.4490;61.210;56.80;37.476;3;247.0;18.50;395.15;8.44;22.20
0.05660;0.00;3.410;0;0.4890;70.070;86.30;34.217;2;270.0;17.80;396.90;5.50;23.60
0.05302;0.00;3.410;0;0.4890;70.790;63.10;34.145;2;270.0;17.80;396.06;5.70;28.70
0.04684;0.00;3.410;0;0.4890;64.170;66.10;30.923;2;270.0;17.80;392.18;8.81;22.60
0.03932;0.00;3.410;0;0.4890;64.050;73.90;30.921;2;270.0;17.80;393.55;8.20;22.00
0.04203;28.00;15.040;0;0.4640;64.420;53.60;36.659;4;270.0;18.20;395.01;8.16;22.90
0.02875;28.00;15.040;0;0.4640;62.110;28.90;36.659;4;270.0;18.20;396.33;6.21;25.00
0.04294;28.00;15.040;0;0.4640;62.490;77.30;36.150;4;270.0;18.20;396.90;10.59;20.60
0.12204;0.00;2.890;0;0.4450;66.250;57.80;34.952;2;276.0;18.00;357.98;6.65;28.40
0.11504;0.00;2.890;0;0.4450;61.630;69.60;34.952;2;276.0;18.00;391.83;11.34;21.40
0.12083;0.00;2.890;0;0.4450;80.690;76.00;34.952;2;276.0;18.00;396.90;4.21;38.70
0.08187;0.00;2.890;0;0.4450;78.200;36.90;34.952;2;276.0;18.00;393.53;3.57;43.80
0.06860;0.00;2.890;0;0.4450;74.160;62.50;34.952;2;276.0;18.00;396.90;6.19;33.20
0.14866;0.00;8.560;0;0.5200;67.270;79.90;27.778;5;384.0;20.90;394.76;9.42;27.50
0.11432;0.00;8.560;0;0.5200;67.810;71.30;28.561;5;384.0;20.90;395.58;7.67;26.50
0.22876;0.00;8.560;0;0.5200;64.050;85.40;27.147;5;384.0;20.90;70.80;10.63;18.60
0.21161;0.00;8.560;0;0.5200;61.370;87.40;27.147;5;384.0;20.90;394.47;13.44;19.30
0.13960;0.00;8.560;0;0.5200;61.670;90.00;24.210;5;384.0;20.90;392.69;12.33;20.10
0.13262;0.00;8.560;0;0.5200;58.510;96.70;21.069;5;384.0;20.90;394.05;16.47;19.50
0.17120;0.00;8.560;0;0.5200;58.360;91.90;22.110;5;384.0;20.90;395.67;18.66;19.50
0.13117;0.00;8.560;0;0.5200;61.270;85.20;21.224;5;384.0;20.90;387.69;14.09;20.40
0.12802;0.00;8.560;0;0.5200;64.740;97.10;24.329;5;384.0;20.90;395.24;12.27;19.80
0.26363;0.00;8.560;0;0.5200;62.290;91.20;25.451;5;384.0;20.90;391.23;15.55;19.40
0.10793;0.00;8.560;0;0.5200;61.950;54.40;27.778;5;384.0;20.90;393.49;13.00;21.70
0.10084;0.00;10.010;0;0.5470;67.150;81.60;26.775;6;432.0;17.80;395.59;10.16;22.80
0.12329;0.00;10.010;0;0.5470;59.130;92.90;23.534;6;432.0;17.80;394.95;16.21;18.80
0.22212;0.00;10.010;0;0.5470;60.920;95.40;25.480;6;432.0;17.80;396.90;17.09;18.70
0.14231;0.00;10.010;0;0.5470;62.540;84.20;22.565;6;432.0;17.80;388.74;10.45;18.50
0.17134;0.00;10.010;0;0.5470;59.280;88.20;24.631;6;432.0;17.80;344.91;15.76;18.30
0.13158;0.00;10.010;0;0.5470;61.760;72.50;27.301;6;432.0;17.80;393.30;12.04;21.20
0.15098;0.00;10.010;0;0.5470;60.210;82.60;27.474;6;432.0;17.80;394.51;10.30;19.20
0.13058;0.00;10.010;0;0.5470;58.720;73.10;24.775;6;432.0;17.80;338.63;15.37;20.40
0.14476;0.00;10.010;0;0.5470;57.310;65.20;27.592;6;432.0;17.80;391.50;13.61;19.30
0.06899;0.00;25.650;0;0.5810;58.700;69.70;22.577;2;188.0;19.10;389.15;14.37;22.00
0.07165;0.00;25.650;0;0.5810;60.040;84.10;21.974;2;188.0;19.10;377.67;14.27;20.30
0.09299;0.00;25.650;0;0.5810;59.610;92.90;20.869;2;188.0;19.10;378.09;17.93;20.50
0.15038;0.00;25.650;0;0.5810;58.560;97.00;19.444;2;188.0;19.10;370.31;25.41;17.30
0.09849;0.00;25.650;0;0.5810;58.790;95.80;20.063;2;188.0;19.10;379.38;17.58;18.80
0.16902;0.00;25.650;0;0.5810;59.860;88.40;19.929;2;188.0;19.10;385.02;14.81;21.40
0.38735;0.00;25.650;0;0.5810;56.130;95.60;17.572;2;188.0;19.10;359.29;27.26;15.70
0.25915;0.00;21.890;0;0.6240;56.930;96.00;17.883;4;437.0;21.20;392.11;17.19;16.20
0.32543;0.00;21.890;0;0.6240;64.310;98.80;18.125;4;437.0;21.20;396.90;15.39;18.00
0.88125;0.00;21.890;0;0.6240;56.370;94.70;19.799;4;437.0;21.20;396.90;18.34;14.30
0.34006;0.00;21.890;0;0.6240;64.580;98.90;21.185;4;437.0;21.20;395.04;12.60;19.20
119.294;0.00;21.890;0;0.6240;63.260;97.70;22.710;4;437.0;21.20;396.90;12.26;19.60
0.59005;0.00;21.890;0;0.6240;63.720;97.90;23.274;4;437.0;21.20;385.76;11.12;23.00
0.32982;0.00;21.890;0;0.6240;58.220;95.40;24.699;4;437.0;21.20;388.69;15.03;18.40
0.97617;0.00;21.890;0;0.6240;57.570;98.40;23.460;4;437.0;21.20;262.76;17.31;15.60
0.55778;0.00;21.890;0;0.6240;63.350;98.20;21.107;4;437.0;21.20;394.67;16.96;18.10
0.32264;0.00;21.890;0;0.6240;59.420;93.50;19.669;4;437.0;21.20;378.25;16.90;17.40
0.35233;0.00;21.890;0;0.6240;64.540;98.40;18.498;4;437.0;21.20;394.08;14.59;17.10
0.24980;0.00;21.890;0;0.6240;58.570;98.20;16.686;4;437.0;21.20;392.04;21.32;13.30
0.54452;0.00;21.890;0;0.6240;61.510;97.90;16.687;4;437.0;21.20;396.90;18.46;17.80
0.29090;0.00;21.890;0;0.6240;61.740;93.60;16.119;4;437.0;21.20;388.08;24.16;14.00
162.864;0.00;21.890;0;0.6240;50.190;100.00;14.394;4;437.0;21.20;396.90;34.41;14.40
332.105;0.00;19.580;1;0.8710;54.030;100.00;13.216;5;403.0;14.70;396.90;26.82;13.40
409.740;0.00;19.580;0;0.8710;54.680;100.00;14.118;5;403.0;14.70;396.90;26.42;15.60
277.974;0.00;19.580;0;0.8710;49.030;97.80;13.459;5;403.0;14.70;396.90;29.29;11.80
237.934;0.00;19.580;0;0.8710;61.300;100.00;14.191;5;403.0;14.70;172.91;27.80;13.80
215.505;0.00;19.580;0;0.8710;56.280;100.00;15.166;5;403.0;14.70;169.27;16.65;15.60
236.862;0.00;19.580;0;0.8710;49.260;95.70;14.608;5;403.0;14.70;391.71;29.53;14.60
233.099;0.00;19.580;0;0.8710;51.860;93.80;15.296;5;403.0;14.70;356.99;28.32;17.80
273.397;0.00;19.580;0;0.8710;55.970;94.90;15.257;5;403.0;14.70;351.85;21.45;15.40
165.660;0.00;19.580;0;0.8710;61.220;97.30;16.180;5;403.0;14.70;372.80;14.10;21.50
149.632;0.00;19.580;0;0.8710;54.040;100.00;15.916;5;403.0;14.70;341.60;13.28;19.60
112.658;0.00;19.580;1;0.8710;50.120;88.00;16.102;5;403.0;14.70;343.28;12.12;15.30
214.918;0.00;19.580;0;0.8710;57.090;98.50;16.232;5;403.0;14.70;261.95;15.79;19.40
141.385;0.00;19.580;1;0.8710;61.290;96.00;17.494;5;403.0;14.70;321.02;15.12;17.00
353.501;0.00;19.580;1;0.8710;61.520;82.60;17.455;5;403.0;14.70;88.01;15.02;15.60
244.668;0.00;19.580;0;0.8710;52.720;94.00;17.364;5;403.0;14.70;88.63;16.14;13.10
122.358;0.00;19.580;0;0.6050;69.430;97.40;18.773;5;403.0;14.70;363.43;4.59;41.30
134.284;0.00;19.580;0;0.6050;60.660;100.00;17.573;5;403.0;14.70;353.89;6.43;24.30
142.502;0.00;19.580;0;0.8710;65.100;100.00;17.659;5;403.0;14.70;364.31;7.39;23.30
127.346;0.00;19.580;1;0.6050;62.500;92.60;17.984;5;403.0;14.70;338.92;5.50;27.00
146.336;0.00;19.580;0;0.6050;74.890;90.80;19.709;5;403.0;14.70;374.43;1.73;50.00
183.377;0.00;19.580;1;0.6050;78.020;98.20;20.407;5;403.0;14.70;389.61;1.92;50.00
151.902;0.00;19.580;1;0.6050;83.750;93.90;21.620;5;403.0;14.70;388.45;3.32;50.00
224.236;0.00;19.580;0;0.6050;58.540;91.80;24.220;5;403.0;14.70;395.11;11.64;22.70
292.400;0.00;19.580;0;0.6050;61.010;93.00;22.834;5;403.0;14.70;240.16;9.81;25.00
201.019;0.00;19.580;0;0.6050;79.290;96.20;20.459;5;403.0;14.70;369.30;3.70;50.00
180.028;0.00;19.580;0;0.6050;58.770;79.20;24.259;5;403.0;14.70;227.61;12.14;23.80
230.040;0.00;19.580;0;0.6050;63.190;96.10;21.000;5;403.0;14.70;297.09;11.10;23.80
244.953;0.00;19.580;0;0.6050;64.020;95.20;22.625;5;403.0;14.70;330.04;11.32;22.30
120.742;0.00;19.580;0;0.6050;58.750;94.60;24.259;5;403.0;14.70;292.29;14.43;17.40
231.390;0.00;19.580;0;0.6050;58.800;97.30;23.887;5;403.0;14.70;348.13;12.03;19.10
0.13914;0.00;4.050;0;0.5100;55.720;88.50;25.961;5;296.0;16.60;396.90;14.69;23.10
0.09178;0.00;4.050;0;0.5100;64.160;84.10;26.463;5;296.0;16.60;395.50;9.04;23.60
0.08447;0.00;4.050;0;0.5100;58.590;68.70;27.019;5;296.0;16.60;393.23;9.64;22.60
0.06664;0.00;4.050;0;0.5100;65.460;33.10;31.323;5;296.0;16.60;390.96;5.33;29.40
0.07022;0.00;4.050;0;0.5100;60.200;47.20;35.549;5;296.0;16.60;393.23;10.11;23.20
0.05425;0.00;4.050;0;0.5100;63.150;73.40;33.175;5;296.0;16.60;395.60;6.29;24.60
0.06642;0.00;4.050;0;0.5100;68.600;74.40;29.153;5;296.0;16.60;391.27;6.92;29.90
0.05780;0.00;2.460;0;0.4880;69.800;58.40;28.290;3;193.0;17.80;396.90;5.04;37.20
0.06588;0.00;2.460;0;0.4880;77.650;83.30;27.410;3;193.0;17.80;395.56;7.56;39.80
0.06888;0.00;2.460;0;0.4880;61.440;62.20;25.979;3;193.0;17.80;396.90;9.45;36.20
0.09103;0.00;2.460;0;0.4880;71.550;92.20;27.006;3;193.0;17.80;394.12;4.82;37.90
0.10008;0.00;2.460;0;0.4880;65.630;95.60;28.470;3;193.0;17.80;396.90;5.68;32.50
0.08308;0.00;2.460;0;0.4880;56.040;89.80;29.879;3;193.0;17.80;391.00;13.98;26.40
0.06047;0.00;2.460;0;0.4880;61.530;68.80;32.797;3;193.0;17.80;387.11;13.15;29.60
0.05602;0.00;2.460;0;0.4880;78.310;53.60;31.992;3;193.0;17.80;392.63;4.45;50.00
0.07875;45.00;3.440;0;0.4370;67.820;41.10;37.886;5;398.0;15.20;393.87;6.68;32.00
0.12579;45.00;3.440;0;0.4370;65.560;29.10;45.667;5;398.0;15.20;382.84;4.56;29.80
0.08370;45.00;3.440;0;0.4370;71.850;38.90;45.667;5;398.0;15.20;396.90;5.39;34.90
0.09068;45.00;3.440;0;0.4370;69.510;21.50;64.798;5;398.0;15.20;377.68;5.10;37.00
0.06911;45.00;3.440;0;0.4370;67.390;30.80;64.798;5;398.0;15.20;389.71;4.69;30.50
0.08664;45.00;3.440;0;0.4370;71.780;26.30;64.798;5;398.0;15.20;390.49;2.87;36.40
0.02187;60.00;2.930;0;0.4010;68.000;9.90;62.196;1;265.0;15.60;393.37;5.03;31.10
0.01439;60.00;2.930;0;0.4010;66.040;18.80;62.196;1;265.0;15.60;376.70;4.38;29.10
0.01381;80.00;0.460;0;0.4220;78.750;32.00;56.484;4;255.0;14.40;394.23;2.97;50.00
0.04011;80.00;1.520;0;0.4040;72.870;34.10;73.090;2;329.0;12.60;396.90;4.08;33.30
0.04666;80.00;1.520;0;0.4040;71.070;36.60;73.090;2;329.0;12.60;354.31;8.61;30.30
0.03768;80.00;1.520;0;0.4040;72.740;38.30;73.090;2;329.0;12.60;392.20;6.62;34.60
0.03150;95.00;1.470;0;0.4030;69.750;15.30;76.534;3;402.0;17.00;396.90;4.56;34.90
0.01778;95.00;1.470;0;0.4030;71.350;13.90;76.534;3;402.0;17.00;384.30;4.45;32.90
0.03445;82.50;2.030;0;0.4150;61.620;38.40;62.700;2;348.0;14.70;393.77;7.43;24.10
0.02177;82.50;2.030;0;0.4150;76.100;15.70;62.700;2;348.0;14.70;395.38;3.11;42.30
0.03510;95.00;2.680;0;0.4161;78.530;33.20;51.180;4;224.0;14.70;392.78;3.81;48.50
0.02009;95.00;2.680;0;0.4161;80.340;31.90;51.180;4;224.0;14.70;390.55;2.88;50.00
0.13642;0.00;10.590;0;0.4890;58.910;22.30;39.454;4;277.0;18.60;396.90;10.87;22.60
0.22969;0.00;10.590;0;0.4890;63.260;52.50;43.549;4;277.0;18.60;394.87;10.97;24.40
0.25199;0.00;10.590;0;0.4890;57.830;72.70;43.549;4;277.0;18.60;389.43;18.06;22.50
0.13587;0.00;10.590;1;0.4890;60.640;59.10;42.392;4;277.0;18.60;381.32;14.66;24.40
0.43571;0.00;10.590;1;0.4890;53.440;100.00;38.750;4;277.0;18.60;396.90;23.09;20.00
0.17446;0.00;10.590;1;0.4890;59.600;92.10;38.771;4;277.0;18.60;393.25;17.27;21.70
0.37578;0.00;10.590;1;0.4890;54.040;88.60;36.650;4;277.0;18.60;395.24;23.98;19.30
0.21719;0.00;10.590;1;0.4890;58.070;53.80;36.526;4;277.0;18.60;390.94;16.03;22.40
0.14052;0.00;10.590;0;0.4890;63.750;32.30;39.454;4;277.0;18.60;385.81;9.38;28.10
0.28955;0.00;10.590;0;0.4890;54.120;9.80;35.875;4;277.0;18.60;348.93;29.55;23.70
0.19802;0.00;10.590;0;0.4890;61.820;42.40;39.454;4;277.0;18.60;393.63;9.47;25.00
0.04560;0.00;13.890;1;0.5500;58.880;56.00;31.121;5;276.0;16.40;392.80;13.51;23.30
0.07013;0.00;13.890;0;0.5500;66.420;85.10;34.211;5;276.0;16.40;392.78;9.69;28.70
0.11069;0.00;13.890;1;0.5500;59.510;93.80;28.893;5;276.0;16.40;396.90;17.92;21.50
0.11425;0.00;13.890;1;0.5500;63.730;92.40;33.633;5;276.0;16.40;393.74;10.50;23.00
0.35809;0.00;6.200;1;0.5070;69.510;88.50;28.617;8;307.0;17.40;391.70;9.71;26.70
0.40771;0.00;6.200;1;0.5070;61.640;91.30;30.480;8;307.0;17.40;395.24;21.46;21.70
0.62356;0.00;6.200;1;0.5070;68.790;77.70;32.721;8;307.0;17.40;390.39;9.93;27.50
0.61470;0.00;6.200;0;0.5070;66.180;80.80;32.721;8;307.0;17.40;396.90;7.60;30.10
0.31533;0.00;6.200;0;0.5040;82.660;78.30;28.944;8;307.0;17.40;385.05;4.14;44.80
0.52693;0.00;6.200;0;0.5040;87.250;83.00;28.944;8;307.0;17.40;382.00;4.63;50.00
0.38214;0.00;6.200;0;0.5040;80.400;86.50;32.157;8;307.0;17.40;387.38;3.13;37.60
0.41238;0.00;6.200;0;0.5040;71.630;79.90;32.157;8;307.0;17.40;372.08;6.36;31.60
0.29819;0.00;6.200;0;0.5040;76.860;17.00;33.751;8;307.0;17.40;377.51;3.92;46.70
0.44178;0.00;6.200;0;0.5040;65.520;21.40;33.751;8;307.0;17.40;380.34;3.76;31.50
0.53700;0.00;6.200;0;0.5040;59.810;68.10;36.715;8;307.0;17.40;378.35;11.65;24.30
0.46296;0.00;6.200;0;0.5040;74.120;76.90;36.715;8;307.0;17.40;376.14;5.25;31.70
0.57529;0.00;6.200;0;0.5070;83.370;73.30;38.384;8;307.0;17.40;385.91;2.47;41.70
0.33147;0.00;6.200;0;0.5070;82.470;70.40;36.519;8;307.0;17.40;378.95;3.95;48.30
0.44791;0.00;6.200;1;0.5070;67.260;66.50;36.519;8;307.0;17.40;360.20;8.05;29.00
0.33045;0.00;6.200;0;0.5070;60.860;61.50;36.519;8;307.0;17.40;376.75;10.88;24.00
0.52058;0.00;6.200;1;0.5070;66.310;76.50;41.480;8;307.0;17.40;388.45;9.54;25.10
0.51183;0.00;6.200;0;0.5070;73.580;71.60;41.480;8;307.0;17.40;390.07;4.73;31.50
0.08244;30.00;4.930;0;0.4280;64.810;18.50;61.899;6;300.0;16.60;379.41;6.36;23.70
0.09252;30.00;4.930;0;0.4280;66.060;42.20;61.899;6;300.0;16.60;383.78;7.37;23.30
0.11329;30.00;4.930;0;0.4280;68.970;54.30;63.361;6;300.0;16.60;391.25;11.38;22.00
0.10612;30.00;4.930;0;0.4280;60.950;65.10;63.361;6;300.0;16.60;394.62;12.40;20.10
0.10290;30.00;4.930;0;0.4280;63.580;52.90;70.355;6;300.0;16.60;372.75;11.22;22.20
0.12757;30.00;4.930;0;0.4280;63.930;7.80;70.355;6;300.0;16.60;374.71;5.19;23.70
0.20608;22.00;5.860;0;0.4310;55.930;76.50;79.549;7;330.0;19.10;372.49;12.50;17.60
0.19133;22.00;5.860;0;0.4310;56.050;70.20;79.549;7;330.0;19.10;389.13;18.46;18.50
0.33983;22.00;5.860;0;0.4310;61.080;34.90;80.555;7;330.0;19.10;390.18;9.16;24.30
0.19657;22.00;5.860;0;0.4310;62.260;79.20;80.555;7;330.0;19.10;376.14;10.15;20.50
0.16439;22.00;5.860;0;0.4310;64.330;49.10;78.265;7;330.0;19.10;374.71;9.52;24.50
0.19073;22.00;5.860;0;0.4310;67.180;17.50;78.265;7;330.0;19.10;393.74;6.56;26.20
0.14030;22.00;5.860;0;0.4310;64.870;13.00;73.967;7;330.0;19.10;396.28;5.90;24.40
0.21409;22.00;5.860;0;0.4310;64.380;8.90;73.967;7;330.0;19.10;377.07;3.59;24.80
0.08221;22.00;5.860;0;0.4310;69.570;6.80;89.067;7;330.0;19.10;386.09;3.53;29.60
0.36894;22.00;5.860;0;0.4310;82.590;8.40;89.067;7;330.0;19.10;396.90;3.54;42.80
0.04819;80.00;3.640;0;0.3920;61.080;32.00;92.203;1;315.0;16.40;392.89;6.57;21.90
0.03548;80.00;3.640;0;0.3920;58.760;19.10;92.203;1;315.0;16.40;395.18;9.25;20.90
0.01538;90.00;3.750;0;0.3940;74.540;34.20;63.361;3;244.0;15.90;386.34;3.11;44.00
0.61154;20.00;3.970;0;0.6470;87.040;86.90;18.010;5;264.0;13.00;389.70;5.12;50.00
0.66351;20.00;3.970;0;0.6470;73.330;100.00;18.946;5;264.0;13.00;383.29;7.79;36.00
0.65665;20.00;3.970;0;0.6470;68.420;100.00;20.107;5;264.0;13.00;391.93;6.90;30.10
